"Weekly papers released by February  1, 2016",http://nber.org//papers/w21948,Political Economy of Sovereign Debt: A Theory of Cycles of Populism and Austerity,"Alessandro Dovis, Mikhail Golosov, and Ali Shourideh #21948 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21947,Separate and Unequal in the Labor Market: Human Capital and the Jim Crow Wage Gap,Celeste K. Carruthers and Marianne H. Wanamaker #21947 
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21946,Parental Influences on Health and Longevity: Lessons from a Large Sample of Adoptees,"Mikael Lindahl, Evelina Lundberg, Mrten Palme, and Emilia Simeonova #21946 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21945,"Overconfident Investors, Predictable Returns, and Excessive Trading",Kent Daniel and David Hirshleifer #21945 
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21944,Extrapolation and Bubbles,"Nicholas Barberis, Robin Greenwood, Lawrence Jin, and Andrei Shleifer #21944 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21943,Unanimous Rules in the Laboratory,"Laurent Bouton, Aniol Llorente-Saguer, and Frdric Malherbe #21943 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21942,A Simple Model of Subprime Borrowers and Credit Growth,"Alejandro Justiniano, Giorgio E. Primiceri, and Andrea Tambalotti #21942 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21941,Immigration to the U.S.:  A problem for the Republicans or the Democrats?,"Anna Maria Mayda, Giovanni Peri, and Walter Steingress #21941 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21940,Health Capacity to Work at Older Ages: Evidence from the U.S.,"Courtney Coile, Kevin S. Milligan, and David A. Wise #21940 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21939,Social Security and Retirement Programs Around the World: The Capacity to Work at Older Ages  Introduction and Summary,"Courtney Coile, Kevin S. Milligan, and David A. Wise #21939 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21938,Strong Sterling Pound and Weak European Currencies in the Crises: Evidence from Covered Interest Parity of Secured Rates,Shin-ichi Fukuda #21938 
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21937,The Effect of Smoking on Obesity: Evidence from a Randomized Trial,"Charles Courtemanche, Rusty Tchernis, and Benjamin Ukert #21937 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21936,Childhood Environment and Gender Gaps in Adulthood,"Raj Chetty, Nathaniel Hendren, Frina Lin, Jeremy Majerovitz, and Benjamin Scuderi #21936 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21935,How Exporters Grow,"Doireann Fitzgerald, Stefanie Haller, and Yaniv Yedid-Levi #21935 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21934,Starting Small: Endogenous Stakes and Rational Cooperation,"James Andreoni, Michael A. Kuhn, and Larry Samuelson #21934 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21933,"Obama, Katrina, and the Persistence of Racial Inequality",Robert A. Margo #21933 
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21932,State Capacity and American Technology: Evidence from the 19th Century,"Daron Acemoglu, Jacob Moscona, and James A. Robinson #21932 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21931,Relative Price Dispersion: Evidence and Theory,"Greg Kaplan, Guido Menzio, Leena Rudanko, and Nicholas Trachter #21931 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21930,Saving Lives or Saving Money? Understanding the Dual Nature of Physician Preferences,Alice Chen and Darius N. Lakdawalla #21930 
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21929,Incentivizing Nutritious Diets: A Field Experiment of Relative Price Changes and How They are Framed,"John Cawley, Andrew S. Hanks, David R. Just, and Brian Wansink #21929 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21928,"Taxation, Corruption, and Growth","Philippe Aghion, Ufuk Akcigit, Julia Cag, and William R. Kerr #21928 "
"Weekly papers released by February  1, 2016",http://nber.org//papers/w21927,"Positive and Normative Judgments Implicit in U.S. Tax Policy, and the Costs of Unequal Growth and Recessions",Benjamin B. Lockwood and Matthew C. Weinzierl #21927 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21926,Raising the Bar for College Admission: North Carolinas Increase in Minimum Math Course Requirements,"Charles T. Clotfelter, Steven W. Hemelt, and Helen Ladd #21926 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21925,"How Successful Was the New Deal?  The Microeconomic Impact of New Deal Spending and Lending Policies in the 1930s",Price V. Fishback #21925 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21924,Skewed Wealth Distributions: Theory and Empirics,Jess Benhabib and Alberto Bisin #21924 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21923,"Not Working at Work: Loafing, Unemployment and Labor Productivity","Michael Burda, Katie R. Genadek, and Daniel S. Hamermesh #21923 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21922,"Teacher Turnover, Teacher Quality, and Student Achievement in DCPS","Melinda Adnot, Thomas Dee, Veronica Katz, and James Wyckoff #21922 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21921,Overconfidence and Occupational Choice,Edward P. Lazear #21921 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21920,Intermediary Asset Pricing: New Evidence from Many Asset Classes,"Zhiguo He, Bryan Kelly, and Asaf Manela #21920 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21919,Dynamic Debt Maturity,Zhiguo He and Konstantin Milbradt #21919 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21918,Australia Farewell: Predictors of Emigration in the 2000s,"Richard V. Burkhauser, Markus H. Hahn, Matthew Hall, and Nicole Watson #21918 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21917,"The Implications of Richer Earnings Dynamics for Consumption, Wealth, and Welfare","Mariacristina De Nardi, Giulio Fella, and Gonzalo Paz Pardo #21917 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21916,Housing Inequality,David Albouy and Mike Zabek #21916 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21915,"Guns, Latrines, and Land Reform: Private Expectations and Public Policy",Michael Kremer and Jack Willis #21915 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21914,Life-Cycle Human Capital Accumulation Across Countries: Lessons From U.S. Immigrants,"David Lagakos, Benjamin Moll, Tommaso Porzio, Nancy Qian, and Todd Schoellman #21914 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21913,"The Gender Wage Gap: Extent, Trends, and Explanations",Francine D. Blau and Lawrence M. Kahn #21913 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21912,Is California More Energy Efficient than the Rest of the Nation? Evidence from Commercial Real Estate,"Matthew E. Kahn, Nils Kok, and Peng Liu #21912 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21911,How Collateral Laws Shape Lending and Sectoral Activity,"Charles W. Calomiris, Mauricio Larrain, Jos M. Liberti, and Jason D. Sturgess #21911 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21910,"Infrastructure, Incentives and Institutions","Nava Ashraf, Edward L. Glaeser, and Giacomo A.M. Ponzetto #21910 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21909,Private Equity's Unintended Dark Side: On the Economic Consequences of Excessive Delistings,"Alexander Ljungqvist, Lars Persson, and Joacim Tg #21909 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21908,School Quality and the Gender Gap in Educational Achievement,"David H. Autor, David N. Figlio, Krzysztof Karbownik, Jeffrey Roth, and Melanie Wasserman #21908 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21907,The Influence of Ancestral Lifeways on Individual Economic Outcomes in Sub-Saharan Africa,"Stelios Michalopoulos, Louis Putterman, and David N. Weil #21907 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21906,The China Shock: Learning from Labor Market Adjustment to Large Changes in Trade,"David H. Autor, David Dorn, and Gordon H. Hanson #21906 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21905,Lack of Selection and Limits to Delegation: Firm Dynamics in Developing Countries,"Ufuk Akcigit, Harun Alp, and Michael Peters #21905 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21904,Reminders & Recidivism: Evidence from Tax Filing & EITC Participation among Low-Income Nonfilers,"John Guyton, Dayanand S. Manoli, Brenda Schafer, and Michael Sebastiani #21904 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21903,Coasean Bargaining to Address Environmental Externalities,Gary D. Libecap #21903 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21902,Cost-Benefit Analysis of Leaning Against the Wind: Are Costs Larger Also with Less Effective Macroprudential Policy?,Lars E.O. Svensson #21902 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21901,Violence Against Women: A Cross-cultural Analysis for Africa,"Alberto Alesina, Benedetta Brioschi, and Eliana La Ferrara #21901 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21900,The Welfare Costs of Well-being Inequality,"Leonard Goff, John F. Helliwell, and Guy Mayraz #21900 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21926,Raising the Bar for College Admission: North Carolinas Increase in Minimum Math Course Requirements,"Charles T. Clotfelter, Steven W. Hemelt, and Helen Ladd #21926 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21925,"How Successful Was the New Deal?  The Microeconomic Impact of New Deal Spending and Lending Policies in the 1930s",Price V. Fishback #21925 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21924,Skewed Wealth Distributions: Theory and Empirics,Jess Benhabib and Alberto Bisin #21924 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21923,"Not Working at Work: Loafing, Unemployment and Labor Productivity","Michael Burda, Katie R. Genadek, and Daniel S. Hamermesh #21923 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21922,"Teacher Turnover, Teacher Quality, and Student Achievement in DCPS","Melinda Adnot, Thomas Dee, Veronica Katz, and James Wyckoff #21922 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21921,Overconfidence and Occupational Choice,Edward P. Lazear #21921 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21920,Intermediary Asset Pricing: New Evidence from Many Asset Classes,"Zhiguo He, Bryan Kelly, and Asaf Manela #21920 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21919,Dynamic Debt Maturity,Zhiguo He and Konstantin Milbradt #21919 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21918,Australia Farewell: Predictors of Emigration in the 2000s,"Richard V. Burkhauser, Markus H. Hahn, Matthew Hall, and Nicole Watson #21918 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21917,"The Implications of Richer Earnings Dynamics for Consumption, Wealth, and Welfare","Mariacristina De Nardi, Giulio Fella, and Gonzalo Paz Pardo #21917 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21916,Housing Inequality,David Albouy and Mike Zabek #21916 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21915,"Guns, Latrines, and Land Reform: Private Expectations and Public Policy",Michael Kremer and Jack Willis #21915 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21914,Life-Cycle Human Capital Accumulation Across Countries: Lessons From U.S. Immigrants,"David Lagakos, Benjamin Moll, Tommaso Porzio, Nancy Qian, and Todd Schoellman #21914 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21913,"The Gender Wage Gap: Extent, Trends, and Explanations",Francine D. Blau and Lawrence M. Kahn #21913 
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21912,Is California More Energy Efficient than the Rest of the Nation? Evidence from Commercial Real Estate,"Matthew E. Kahn, Nils Kok, and Peng Liu #21912 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21911,How Collateral Laws Shape Lending and Sectoral Activity,"Charles W. Calomiris, Mauricio Larrain, Jos M. Liberti, and Jason D. Sturgess #21911 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21910,"Infrastructure, Incentives and Institutions","Nava Ashraf, Edward L. Glaeser, and Giacomo A.M. Ponzetto #21910 "
"Weekly papers released by January 25, 2016",http://nber.org//papers/w21909,Private Equity's Unintended Dark Side: On the Economic Consequences of Excessive Delistings,"Alexander Ljungqvist, Lars Persson, and Joacim Tg #21909 "
